Id,SalePrice
2735,133679.67576041346
2736,150731.69897654542
2737,119120.6863231001
2738,139094.8567318697
2739,153172.50650811926
2740,134406.06133998669
2741,148836.4401098268
2742,148580.8748348236
2743,143754.77770525863
2744,140989.19088627744
2745,134851.09318507247
2746,131609.78473137555
2747,144345.2790331904
2748,120914.34180079594
2749,128973.30833816943
2750,130989.03073210937
2751,121930.10861892017
2752,215081.80331846795
2753,145776.96529774257
2754,194063.7821724118
2755,124248.17969348174
2756,89032.25846207884
2757,70936.69609069474
2758,86731.66797752028
2759,156003.98740860383
2760,131297.09796421597
2761,141716.46784988078
2762,145027.51044672955
2763,186584.32464674205
2764,162481.83086880817
2765,272179.5348007911
2766,151299.48624350494
2767,85317.53871359187
2768,134529.42343283346
2769,115911.24835223144
2770,156566.32390662457
2771,121302.09441392151
2772,130050.26622433275
2773,148769.3494723688
2774,142208.87242363542
2775,142759.94485763845
2776,133930.2551053988
2777,152214.413871509
2778,123421.85391288935
2779,125305.67179477909
2780,116569.07905568017
2781,111152.71572369238
2782,96540.58284446191
2783,107568.19802531417
2784,125179.3119843114
2785,144428.32976774205
2786,75962.48425322282
2787,117712.9733708417
2788,85399.10178214086
2789,213371.04785267205
2790,101266.93887051214
2791,118942.71277255876
2792,88966.09601625225
2793,150919.1985924569
2794,107347.61180386263
2795,114233.83204808216
2796,107324.13035922259
2797,166927.0244085718
2798,117570.00828980732
2799,110947.86451065494
2800,87663.32522559437
2801,119142.39424541019
2802,130608.57646571334
2803,162193.74159551438
2804,138862.28954369077
2805,95495.0652933013
2806,101303.70203814494
2807,152896.5968357919
2808,141347.0385320784
2809,124994.6828022563
2810,138812.96160597706
2811,148843.2245286095
2812,134612.65699562532
2813,141709.99055809886
2814,156101.04360764727
2815,103569.66296480224
2816,231333.5288058522
2817,134411.9043343585
2818,122879.81392225166
2819,183351.64675368753
2820,127908.62583993943
2821,104478.49700979331
2822,155871.9949536169
2823,212606.9963944628
2824,169531.4550929913
2825,142864.53280869877
2826,130240.15670402067
2827,145704.10466012012
2828,197734.60761403656
2829,161451.54222945694
2830,224776.9913021952
2831,185894.40264649747
2832,204480.5124322826
2833,283134.6714472473
2834,220454.95043059025
2835,214482.76831168262
2836,193489.80017547854
2837,152128.7553727447
2838,136575.38859196063
2839,164425.86818562707
2840,188638.5643205757
2841,207654.89515114
2842,220348.5300373863
2843,144685.26857196368
2844,145651.19255858855
2845,118738.0151044247
2846,210940.91690081792
2847,185719.17506668984
2848,223954.98756857784
2849,206415.57402723652
2850,272228.75831701624
2851,225892.96585986458
2852,219516.255416446
2853,222527.23263982587
2854,130674.77270210012
2855,192889.2635455481
2856,213812.57124431714
2857,190882.43195893755
2858,190003.20844435375
2859,132672.1420427244
2860,127192.49955656643
2861,115812.3526477618
2862,198309.4055770348
2863,118884.74483211077
2864,264260.02386572055
2865,129667.34711279029
2866,146045.99567502135
2867,98839.97900281615
2868,109480.3262228376
2869,128945.7278905217
2870,148818.5034420424
2871,102741.4907855121
2872,67452.98220634993
2873,102255.51123995619
2874,149146.73130533908
2875,113793.45759421196
2876,156095.30900606007
2877,150891.6531947926
2878,162271.49906063834
2879,141446.14124275593
2880,106151.46176919487
2881,148939.55971019846
2882,155211.35070364838
2883,173916.8612254265
2884,170923.34562826355
2885,156951.56840187663
2886,190912.26142239737
2887,109460.61495472412
2888,123246.0796828289
2889,65803.55610081968
2890,89119.802307233
2891,141369.64891253551
2892,64329.93879634582
2893,111418.27182222021
2894,66527.09988407581
2895,320297.67885521764
2896,306811.86472196784
2897,181952.8935359204
2898,157809.82654827271
2899,233482.3733387577
2900,154064.0347130895
2901,184399.62620102605
2902,170517.2856588237
2903,331771.6277317154
2904,319799.66890374443
2905,118489.36872878108
2906,185561.8485953058
2907,120653.61164795338
2908,121116.50193042215
2909,145917.12804190602
2910,88694.74955826187
2911,91427.26830173684
2912,152109.32166071414
2913,92251.68939942235
2914,90496.73167451555
2915,93686.20637178273
2916,91081.61267528443
2917,145608.9194269373
2918,115138.77250436315
2919,220029.9381589684
